1000000000	999999	499	0	46.4158883361	0.5000000000	0.0010000000
0
-17.3122787227 4.7702593876 -2.1305551916
0.1541586422 -0.9825354645 -0.1042073615
-0.0920643850 0.0907251558 -0.9916113629
0.9837475601 0.1624592480 -0.0764704564
1
-2.4810199563 -19.5931897964 2.1878173164
0.1596964666 -0.8046748328 0.5718351616
-0.4750852742 -0.5704221552 -0.6700093636
0.8653271178 -0.1646723365 -0.4733835663
2
7.0262233408 -17.2459530992 12.0588487612
-0.4854482685 0.1910342930 -0.8531388383
0.1333279381 0.9805974301 0.1437092236
0.8640391424 -0.0439838485 -0.5014995329
3
-17.2347719272 4.6246509106 -0.7951204483
-0.1600856472 0.9773554908 0.1383792980
0.0503958906 -0.1319120971 0.9899795214
0.9858158244 0.1654552604 -0.0281374670
4
-19.0172722628 15.0268637917 7.1623008056
0.1322915771 -0.9787510994 -0.1566691548
0.7982489845 0.0114969478 0.6022178831
-0.5876201982 -0.2047293474 0.7828080205
5
18.7569406936 -10.8535208688 -0.3858814994
0.4175899701 0.7801127243 -0.4658784758
0.9048412200 -0.3102185696 0.2915935626
0.0829516942 -0.5433125955 -0.8354223123
6
-7.2304350009 7.1762511956 14.7579978314
-0.0001603713 0.5818498051 -0.8132962428
-0.2251696576 -0.7924314666 -0.5668782904
-0.9743195572 0.1830387254 0.1311420046
7
-6.0378667830 1.3961769987 12.7484978599
0.2907264218 0.2511180766 -0.9232647829
0.9567909296 -0.0708455247 0.2820142350
0.0054096942 -0.9653603593 -0.2608641640
8
19.5448754079 10.8404602679 -14.1317399246
0.5918565204 0.6153803822 -0.5205889401
-0.5053324050 0.7864548054 0.3551450400
0.6279689640 0.0528755536 0.7764400531
9
11.1376428890 -6.2075482117 -6.0076971833
0.0197443724 0.9990840697 -0.0379628949
0.2175703379 0.0327668169 0.9754944816
0.9758449199 -0.0275201260 -0.2167240984
10
-5.0086574361 12.6669364598 11.7398261393
-0.7925466434 0.2825091453 0.5404242787
-0.2831703983 0.6143789434 -0.7364462230
-0.5400780904 -0.7367001403 -0.4069257422
11
-7.2411603002 21.2640480021 -16.7635423900
0.8529083790 0.5100821301 -0.1111913560
-0.0798730474 -0.0829807496 -0.9933451019
-0.5159143276 0.8561135531 -0.0300331624
12
2.8818589964 -18.0247006514 6.5500408768
-0.0266738537 -0.9502693706 0.3102847543
-0.9390064233 0.1302793592 0.3182675379
-0.3428635918 -0.2828699556 -0.8957840955
13
14.4938190354 12.2642394681 6.5578436358
-0.4443960062 0.5165613223 -0.7318993031
-0.4750851990 0.5567536955 0.6814098445
0.7594776120 0.6505303395 -0.0020084802
14
4.1632774778 -0.7994694119 -15.0616772117
-0.2345466326 0.8534612043 0.4653942951
-0.9699755062 -0.1737991907 -0.1701216000
-0.0643070338 -0.4913225155 0.8686004785
15
-13.1643758293 3.6393476247 -22.3471627044
-0.8710840989 0.1372433308 -0.4715684053
0.2443798556 -0.7117405046 -0.6585620248
-0.4260175804 -0.6889047266 0.5864463307
16
-9.1073399886 4.8067698706 11.8875261633
0.4727864428 0.0289483214 -0.8807014103
-0.7844159905 -0.4415149608 -0.4356100242
-0.4014530277 0.8967867829 -0.1860347616
17
16.1620392589 -9.9362402725 -1.2843875010
-0.4397701493 -0.7685922506 0.4646161515
0.8941528905 -0.3261802662 0.3067524122
-0.0842189069 0.5503384289 0.8306833267
18
17.4351626398 -15.5800019274 6.5634509119
0.8530631202 0.4157535002 0.3153289395
-0.4610224837 0.3174453843 0.8286656126
0.2444209126 -0.8522778039 0.4624726613
19
16.0438382881 -2.7190710904 -20.9435659536
-0.3460151746 -0.2375928686 0.9076470282
-0.9378555342 0.0602985410 -0.3417471037
0.0264668832 -0.9694914722 -0.2436919968
20
-23.1267291576 15.1848318752 -7.5998433387
-0.9341603564 0.3202635894 0.1574028647
-0.1827641107 -0.8082234833 0.5597964639
0.3064991165 0.4941720697 0.8135430272
21
-14.4425813956 -20.5342394904 -1.1142755931
0.7291274631 -0.3146649075 -0.6077492399
0.3639665248 -0.5737479983 0.7337176591
-0.5795701091 -0.7561740742 -0.3038079296
22
7.7079459466 -7.3720816280 1.9425145699
-0.3048597911 -0.8400825697 -0.4486889612
-0.3051671549 0.5324396255 -0.7895448390
0.9021826395 -0.1037753409 -0.4186850408
23
3.7203660465 -4.3140845870 -14.1528249395
-0.8580316269 -0.1661076739 -0.4859937941
-0.4547885898 -0.1939427050 0.8692258427
-0.2386400339 0.9668476963 0.0908651000
24
4.8072195782 -5.2326206883 0.5215623220
0.1623583841 -0.8718575233 -0.4620651623
0.8941965989 0.3279941237 -0.3046839299
0.4171956346 -0.3637091062 0.8328646280
25
-15.2385892453 12.4225598837 -17.2519459102
0.6181435865 -0.0966660339 0.7800988298
-0.7731245398 0.1045684960 0.6255748361
-0.1420455997 -0.9898086217 -0.0100965378
26
5.0108663465 3.4043695278 -21.7101015071
-0.0918891807 -0.3384948212 0.9364708401
-0.9896972290 0.1347446484 -0.0484073823
-0.1097987858 -0.9312707102 -0.3473889620
27
6.2243358409 -13.3875208144 2.9416506451
-0.7615948136 -0.5545991842 0.3352507789
-0.6024782328 0.7965029603 -0.0510197333
-0.2387327353 -0.2408376611 -0.9407464600
28
-3.9801328634 -23.1899920610 11.7455406689
-0.1813628123 0.9696975191 -0.1636894976
0.1315663798 -0.1410283870 -0.9812243789
-0.9745757117 -0.1994936474 -0.1020022871
29
6.2815560458 -20.7268208663 7.1344106369
-0.4418529341 0.0061419592 -0.8970664752
-0.7185509872 -0.6010974356 0.3498090217
-0.5370758451 0.7991521439 0.2700099765
30
23.1871544032 -12.9279699034 4.5710646402
0.8132883835 -0.4967804666 -0.3029375729
-0.1815546273 0.2779829072 -0.9432727181
0.5528109283 0.8221524623 0.1358874768
31
21.6475904908 15.6307997283 -19.9815781334
0.3236921908 0.3701251634 -0.8707644510
0.0405663741 0.9140365801 0.4035981909
0.9452924071 -0.1659653390 0.2808518671
32
22.3895969796 13.5796843147 -1.6686982031
-0.2387927112 -0.9613102955 0.1373337429
-0.8752782204 0.2743222351 0.3982905323
-0.4205544886 -0.0250963581 -0.9069201150
33
-3.7650979649 -0.3503505211 -5.5783598220
0.2430946532 0.9348994058 0.2585886514
-0.3190592843 -0.1746849973 0.9314968195
0.9160273810 -0.3089470064 0.2558233465
34
15.8728409463 20.6189697166 -20.2490724563
-0.2043335903 0.9479017577 -0.2443973025
0.9221941156 0.2701420227 0.2767332661
0.3283379312 -0.1688358524 -0.9293485126
35
0.0831928926 -15.5505707863 -22.8477571911
0.4311359240 -0.1269001568 -0.8933186247
0.6361482870 0.7448697546 0.2012073699
0.6398727779 -0.6550308382 0.4018674273
36
12.2802287530 10.8687312918 6.8042063665
-0.5442328571 0.6816681173 -0.4890185836
0.8304268573 0.5205291640 -0.1985966366
0.1191714390 -0.5141769805 -0.8493645865
37
17.4939009293 -20.2642746941 -9.1607478342
-0.4976552786 -0.2699031380 -0.8243127560
0.1744490590 0.8997887211 -0.3999347238
0.8496509574 -0.3428302110 -0.4007002582
38
12.3831648945 9.4971888472 16.5891795294
-0.5169681572 -0.3542414632 0.7792669056
-0.7802683808 -0.1793718448 -0.5991719248
0.3520300818 -0.9177901323 -0.1836738808
39
16.5026993614 7.2503450917 11.1068107554
-0.0305086712 0.1785731645 0.9834535301
-0.5304065705 0.8310600346 -0.1673561739
-0.8471942463 -0.5267360287 0.0693618424
40
16.5664448882 -16.5660408771 -11.4805583670
-0.3253530384 -0.1550771634 0.9327896192
0.7445368940 0.5661135606 0.3538082105
-0.5829324264 0.8096088623 -0.0687260973
41
-14.2469059298 16.1273983756 19.5727746035
-0.6116241648 -0.1682980866 0.7730405132
0.6506918083 -0.6628064677 0.3705236254
0.4500178348 0.7296323323 0.5148986385
42
-21.6396827163 -16.5475641895 -16.7120823367
-0.0422027561 0.7939487057 0.6065182438
0.1176318481 0.6067854035 -0.7861133648
-0.9921601059 0.0381697114 -0.1190016699
43
8.7620799456 12.7964489641 16.1130329663
0.3708263378 0.8738959019 -0.3143147785
-0.3817088810 0.4519565085 0.8062466402
0.8466322445 -0.1790007466 0.5011712036
44
15.7008494800 8.4707889577 10.8562755571
-0.0437922512 0.1690887602 0.9846274575
-0.5650787031 0.8085752924 -0.1639879744
-0.8238739576 -0.5635734092 0.0601391250
45
-13.1484016472 8.2123445099 -5.8536196521
-0.9733910263 -0.1348746112 0.1852532028
0.0643159809 0.6151356552 0.7857935989
-0.2199394566 0.7767991792 -0.5900929340
46
-2.9657582460 13.4489149130 13.0677666063
-0.0950637979 -0.6446829509 -0.7585161614
0.8914016230 -0.3943167663 0.2234220989
-0.4431320580 -0.6549031841 0.6121566781
47
-21.5660272010 4.7105738330 0.5442955171
0.9085375752 0.1908665768 -0.3716576709
-0.0905160392 -0.7785054196 -0.6210766122
-0.4078802780 0.5979124196 -0.6900249397
48
15.2110812460 15.0014223982 -2.0449189406
-0.9829654178 0.0157099977 0.1831179493
0.1077392557 0.8564505466 0.5048610837
-0.1489001013 0.5159899776 -0.8435538530
49
0.4901424402 19.9169182633 17.6180387189
0.7863007355 -0.5211681065 0.3318357396
0.1847293829 0.7108283535 0.6786737854
-0.5895813840 -0.4723418852 0.6551999200
50
6.0478049810 10.1773113508 13.4316918917
0.1600799367 0.1523782085 0.9752719085
-0.7873492302 0.6156207947 0.0330488563
-0.5953617418 -0.7731700452 0.2185234029
51
4.3786846181 2.1582612903 21.2810289943
-0.3610512651 -0.0812771092 0.9289973172
0.8422575270 0.3992059173 0.3622663299
-0.4003051863 0.9132516997 -0.0756775445
52
16.5475850234 -6.8520019575 20.6438216562
-0.9009451270 -0.0368360163 0.4323667263
-0.1521621119 0.9599415531 -0.2352847346
-0.4063798344 -0.2777684693 -0.8704597106
53
22.2318416397 19.1407071824 14.5522333630
-0.7831404818 0.6198388072 0.0499083051
-0.5681411632 -0.7458262057 0.3477914452
0.2527975564 0.2440145974 0.9362426350
54
-5.1670995359 11.0460273912 -4.7820952983
-0.0875994487 -0.4009233653 0.9119138072
-0.5794706938 0.7651205257 0.2807210294
-0.8102715913 -0.5038363191 -0.2993474768
55
6.8349579016 7.8377104142 20.8657642204
0.0159656627 -0.5106377393 0.8596477168
0.0312320127 0.8595924605 0.5100248653
-0.9993846402 0.0187056433 0.0296722077
56
10.8830465249 -14.1422689945 10.6731476630
0.4206750530 -0.5576655947 -0.7155708101
-0.6463996131 0.3691909600 -0.6677316641
0.6365532499 0.7434427480 -0.2051653979
57
4.0269175395 -9.0662910995 10.7738688207
-0.4312249864 -0.2114612147 0.8771141122
0.8859338409 0.0847725738 0.4559987285
-0.1707812659 0.9737031197 0.1507845941
58
21.1316734404 1.8434760790 3.1219430872
0.7558701140 0.6352007545 0.1586832451
0.6506419784 -0.7017497473 -0.2901935699
-0.0729752474 0.3225946273 -0.9437199372
59
-0.4106622026 4.4928224680 -18.2702412979
-0.4893720919 0.1627976695 -0.8567449297
-0.0946418965 0.9667042890 0.2377514019
0.8669243722 0.1974328658 -0.4576706200
60
-16.6798136725 -20.9065171520 -0.9974972143
0.1042832286 -0.7217013788 -0.6843041195
-0.9100055907 -0.3468485683 0.2271252862
-0.4012665364 0.5990352164 -0.6929227781
61
4.9586434998 11.0334676015 13.5479246380
-0.2302723564 -0.0988458342 -0.9680930445
-0.7716613459 0.6246551929 0.1197691828
0.5928856629 0.7746195136 -0.2201163327
62
-19.8737206905 17.0220946337 10.5596808837
-0.8321942502 0.4486854807 -0.3257822420
-0.3412931009 -0.8775478505 -0.3367919082
-0.4370031454 -0.1690890580 0.8834235345
63
-13.1647866278 1.0276447565 -7.0792570106
0.5545219943 0.7930625331 0.2521054861
0.3650341396 0.0404353864 -0.9301156145
-0.7478338283 0.6077966748 -0.2670725883
64
10.7697868069 19.0753606121 15.5906712248
0.3405955743 -0.9183986867 0.2013417666
-0.5713735236 -0.0321153089 0.8200615242
-0.7466772739 -0.3943506805 -0.5356870257
65
-17.0390128331 4.9352640608 12.9755950301
0.8208909346 0.5710749816 -0.0033821416
-0.4686704059 0.6770500418 0.5674075180
0.3263221170 -0.4641945780 0.8234301851
66
3.3871027471 -2.6194940973 21.5208524950
0.1735668609 0.9185460764 0.3551727051
-0.6616391255 0.3758918687 -0.6487980969
-0.7294574782 -0.1223863089 0.6729883944
67
9.7701369862 14.5534737168 -7.3494585582
-0.1580816469 -0.8430058768 -0.5141510329
0.9874165694 -0.1326784090 -0.0860520666
0.0043256568 -0.5212845015 0.8533719922
68
-7.3611322673 16.9575296163 19.2438375702
0.8950100141 0.4289018637 -0.1224755729
0.4171559964 -0.7076563714 0.5702660211
0.1579175397 -0.5614852191 -0.8122785233
69
20.6744006369 -0.7221086530 -21.5895995642
0.8035108656 0.5767112750 0.1475614923
0.4938497606 -0.5073761469 -0.7061741001
-0.3323893842 0.6402917700 -0.6924909721
70
-8.7973773046 -18.4643784706 -16.4699797604
-0.3519500348 0.9077150428 -0.2284394319
-0.3537794131 0.0969493919 0.9302907838
0.8665860026 0.4082330419 0.2870095532
71
-3.1764959528 -19.1062626523 9.2776848953
-0.9740372155 0.0561974132 0.2193019686
-0.2263672322 -0.2286637935 -0.9468213906
-0.0030624929 -0.9718820506 0.2354482976
72
6.0809107166 -22.1334087988 -13.2696393943
-0.9316727190 -0.0698139695 -0.3565276346
0.3106415201 0.3557811037 -0.8814315925
0.1883820336 -0.9319580548 -0.3097844307
73
18.3269669071 12.5713153757 -7.0918174595
0.3619276571 -0.8545349364 0.3725297486
0.7708382089 0.4990698573 0.3959011659
-0.5242297461 0.1438725827 0.8393353640
74
13.0202345080 -7.8698633389 7.8056286150
0.5697475962 0.6733032440 0.4712222599
-0.4531437498 0.7357287564 -0.5033526985
-0.6856007721 0.0732525682 0.7242828472
75
17.6519124121 17.4577988674 -2.5320432183
0.5614622576 0.6690569381 -0.4869527153
-0.3158493919 -0.3706379497 -0.8734223902
-0.7648524661 0.6441974260 0.0032220070
76
-4.5166763639 16.8423082140 -11.1614304229
0.0183547870 0.8856639493 0.4639638680
0.4859764583 0.3976357945 -0.7782754377
-0.8737791391 0.2397605973 -0.4231133090
77
5.3981106364 -0.5890188510 -14.8804912644
-0.1984382778 0.8607039426 0.4688400293
0.9794469128 0.1565058595 0.1272385988
0.0361385519 0.4844529277 -0.8740705726
78
19.9139403873 15.5627224271 -3.0032749813
-0.8130212965 0.2835887324 0.5085015264
0.1844373530 -0.7029427218 0.6869165835
0.5522492502 0.6522644869 0.5192030478
79
-20.8497433248 -9.8485492650 -0.0880532855
-0.1329259501 0.0580279911 -0.9894258153
-0.9887744126 -0.0764906692 0.1283524003
-0.0682338107 0.9953802941 0.0675441878
80
-7.9941523813 17.9618294554 18.4300079100
0.8801648487 0.4535513769 -0.1400035275
-0.4439144513 0.6820798424 -0.5811256737
-0.1680767656 0.5736359796 0.8016807118
81
-2.2403947814 4.6835708645 21.0476156576
-0.6857138074 -0.6090691287 -0.3985365366
0.0692392755 0.4904717599 -0.8687021212
0.7245705604 -0.6232754201 -0.2941517527
82
12.0716058059 -17.8602168290 -14.0789736252
-0.0847896652 -0.3759492621 0.9227528732
0.9362313996 -0.3469979309 -0.0553462045
0.3410007024 0.8592174278 0.3813973422
83
17.3247266092 -11.6856198664 22.1497431972
-0.3234371564 -0.1769479374 0.9295578698
0.1113022615 -0.9826548777 -0.1483280077
0.9396809099 0.0554871041 0.3375218049
84
1.4128668801 -5.7477347611 11.5356286830
0.9416148455 0.1557987684 0.2984765090
-0.1756304259 0.9836169958 0.0406393786
-0.2872550020 -0.0906881986 0.9535513696
85
6.1539210071 -15.0701026972 16.2144528678
-0.1154236292 0.1455796641 0.9825904270
-0.2142045051 -0.9695755623 0.1184890675
0.9699452644 -0.1967988579 0.1430957501
86
2.7810723077 -1.0688750289 -15.2977215468
-0.2567779045 0.8508915104 0.4583107517
0.9652552725 0.2020135105 0.1657492102
0.0484496321 0.4849476044 -0.8732001227
87
-7.6745306452 -2.1567153384 13.7536357138
0.6686581585 0.6584626078 0.3454319924
0.3955509202 0.0783856813 -0.9150929760
-0.6296314293 0.7485203264 -0.2080422651
88
6.3746818472 5.8479849213 -10.3005636213
-0.5083280196 0.7533031026 -0.4172973283
0.8611116699 0.4499512367 -0.2367077873
0.0094507384 -0.4796647999 -0.8774009136
89
14.3174420204 19.8665186083 4.0768710205
-0.7976013733 0.5070988380 -0.3266233578
0.5994926293 0.7262636337 -0.3363773504
0.0666381032 -0.4641033321 -0.8832708873
90
-18.0053883003 0.7500945783 3.9731948652
-0.7529551896 0.4332693867 0.4953141639
0.1747707464 0.8573041412 -0.4842363015
-0.6344396494 -0.2780418100 -0.7212344163
91
4.1352221320 -7.0765162313 -13.8558463334
-0.1685597128 0.9843187655 -0.0520018371
0.4345889561 0.0268618951 -0.9002282366
-0.8847146786 -0.1743416372 -0.4323018980
92
8.8715419724 22.9061657676 12.9331570503
0.7530080217 -0.6551507294 0.0612898107
0.6236021025 0.7402548161 0.2512831573
-0.2099984214 -0.1509977784 0.9659711869
93
10.0088216771 -20.8786992522 12.7683956385
0.8301387304 -0.5566276726 0.0321764267
-0.4277602998 -0.6728400683 -0.6035788006
0.3576182521 0.4872903413 -0.7966538200
94
-1.3702593985 19.1451543759 21.5428517408
0.8194452327 0.1586067161 -0.5507752901
-0.5143300486 0.6275477245 -0.5845070184
0.2529310413 0.7622517714 0.5958171912
95
18.9324568041 7.3463481547 -7.7851950857
-0.0282813158 0.9560451177 0.2918525315
0.3444719894 0.2834063941 -0.8949971308
-0.9383705109 0.0752233255 -0.3373458694
96
7.5979257572 2.4668841282 0.3492067236
0.2513784902 -0.4650627900 -0.8488377089
0.3797292765 0.8540737120 -0.3554768220
0.8902890156 -0.2329693024 0.3912937171
97
12.3162201122 -0.9249660261 -13.6373877033
-0.8923155040 0.0901423622 -0.4423204673
-0.2566137732 -0.9074281886 0.3327513393
-0.3713790687 0.4104247032 0.8328440132
98
13.9067001567 -14.9421480449 15.3131322419
0.3259976589 -0.4714050726 -0.8194527345
-0.8449348055 -0.5340884647 -0.0288909366
-0.4240409187 0.7018025145 -0.5724181425
99
-2.0443140538 20.0324557437 20.7091204365
0.8555561526 0.1117099000 -0.5055141620
-0.4481935574 0.6485527124 -0.6152250923
0.2591258475 0.7529278036 0.6049409210
100
22.8598284907 16.8587675792 -14.3044490173
0.4108285008 -0.7488760499 -0.5200044277
-0.8661272905 -0.1424855675 -0.4790838963
0.2846813298 0.6472113450 -0.7071591161
101
-20.2926036833 4.8170058858 -17.3269939377
0.2119347468 -0.9655453543 -0.1510159993
-0.3086818274 0.0804785592 -0.9477545731
0.9272535750 0.2474780202 -0.2809901013
102
-5.1750619267 -11.4489463137 22.8346792924
0.0559465289 0.9824981842 -0.1776718997
-0.5748403138 -0.1138013378 -0.8103134388
-0.8163507821 0.1474671948 0.5584127748
103
-16.6751867500 -13.1565656513 -9.1200910185
0.4895620184 -0.2703732267 -0.8289917661
-0.3805372342 0.7891541421 -0.4821069937
0.7845511096 0.5514835069 0.2834528148
104
-14.6168747171 1.6804909564 -15.1629435942
0.3082812003 -0.6728984641 0.6724361371
0.6862792323 -0.3321910549 -0.6470470757
0.6587742532 0.6609514052 0.3593879844
105
17.4728525335 -13.0377190733 21.9405378602
0.3259909365 0.1688266027 -0.9301760519
-0.0998553153 0.9845700476 0.1437036442
0.9400844778 0.0460369374 0.3378191455
106
0.6944470270 13.5749224325 -18.0438353703
-0.2410245220 -0.9697244229 0.0392647841
0.0003457764 -0.0405433101 -0.9991777222
0.9705189644 -0.2408127560 0.0101072397
107
22.3893275691 -19.4010031180 -8.6902482641
0.6455201874 0.5584995550 0.5209433124
0.2814360294 0.4601457763 -0.8420567830
-0.7099982035 0.6901768698 0.1398514906
108
-1.4980379888 14.4713335509 -21.1366412945
0.1565290116 -0.9602097465 -0.2312918317
-0.3472864253 -0.2727328384 0.8972229030
-0.9246030540 -0.0601169006 -0.3761584120
109
16.2720473704 -13.0842011563 7.0527499618
0.3145721294 -0.9013861156 0.2975692294
-0.4680141085 -0.4200121663 -0.7775297900
0.8258372538 0.1053226040 -0.5539855407
110
-17.2066453285 -15.7820910376 -7.7622890872
-0.3451981164 0.9076612793 0.2387242394
0.7475327778 0.1121069248 0.6546959473
0.5674795207 0.4044540017 -0.7172056568
111
-2.1999828204 18.6792321908 -20.1577736022
0.8399494603 -0.4101943804 -0.3552822461
-0.3908310698 -0.0030624467 -0.9204573300
0.3764783913 0.9119929778 -0.1628890089
112
-8.9621096354 20.2273956185 -2.1431716879
-0.4010580889 0.8342505149 -0.3783893336
0.7372311740 0.5391233892 0.4072298703
0.5437302689 -0.1156375790 -0.8312552827
113
-11.5069734381 12.2832719476 16.5870403784
-0.8335313083 0.1858553004 -0.5202723955
0.5131139073 -0.0886487075 -0.8537303584
-0.2047917875 -0.9785699842 -0.0214734662
114
12.4128252895 -5.0847476223 -9.0217305156
0.5755101038 -0.8146034491 0.0721757652
-0.5557684504 -0.3248430708 0.7652440191
-0.5999246203 -0.4805186782 -0.6396813661
115
19.9464213898 20.1760321057 -10.3251790045
0.5757544739 0.4761526801 0.6646693998
-0.3604113294 -0.5818874976 0.7290477445
0.7339008512 -0.6593068826 -0.1634135096
116
-16.5620546963 22.6746819099 -0.1945830254
0.1568740139 -0.9737147191 -0.1651368815
0.8374536336 0.2197808675 -0.5003676467
0.5235092697 -0.0597998003 0.8499188363
117
-20.9918407769 -18.7532912335 -19.1392184465
0.0516645972 0.9986587423 0.0033890711
0.7167246041 -0.0347153904 -0.6964916965
-0.6954398688 0.0384129937 -0.7175568484
118
4.4954178561 -17.2619982318 -18.7484183637
-0.5853464657 -0.0923475365 -0.8055069507
-0.2342156157 0.9703958428 0.0589487370
0.7762168257 0.2231677412 -0.5896470121
119
-17.1908385443 -13.4656397739 14.1666963388
-0.7855331493 -0.4359397523 -0.4391972266
-0.5561395849 0.1860837817 0.8099886347
-0.2713787640 0.8805278863 -0.3886183319
120
14.7015758962 -2.6696114599 -21.4239627879
0.3228610415 0.2516780308 -0.9123699450
-0.9437668849 0.0131247055 -0.3303510389
-0.0711675122 0.9677220215 0.2417628472
121
12.3602305465 8.9793875825 14.5839788637
0.9943745488 -0.1045300679 -0.0171091029
-0.0947112268 -0.9497831615 0.2982310006
-0.0474240446 -0.2949328927 -0.9543403737
122
4.2910655571 -20.2778083905 4.0843282610
0.0171192432 0.7619800674 0.6473741640
-0.9579233910 -0.1730361832 0.2290005598
0.2865130164 -0.6240551707 0.7269562816
123
-8.5240978880 0.5036786116 9.3422721784
